listing_id,property_type,number_of_bedrooms,guest_capacity,location_score,review_score,amenities_count,host_response_time,season,minimum_stay_nights,years_as_host,cleaning_fee,cancellation_policy,nightly_rate
101165,Luxury Home,4,6,89.69,5.0,17,same day,off-peak,3,0.7,50.87,flexible,254.0
101107,Tiny Studio,1,3,52.21,3.74,4,within an hour,peak,1,5.3,14.07,moderate,59.11
103561,Luxury Home,4,4,84.17,5.0,13,>24 hours,peak,3,1.8,40.49,moderate,188.44
100226,Standard Apartment,2,2,67.18,3.58,6,same day,off-peak,1,1.4,45.49,moderate,85.07
103583,Luxury Home,3,3,66.47,3.53,6,same day,peak,3,9.4,64.8,strict,314.02
100305,Luxury Home,3,5,80.24,3.85,8,>24 hours,off-peak,3,7.8,62.77,flexible,111.19
102166,Standard Apartment,1,2,82.37,3.81,4,within an hour,shoulder,3,1.7,40.59,flexible,160.76
102200,Tiny Studio,1,3,62.85,3.84,6,within an hour,peak,1,0.4,20.81,flexible,70.6
102231,Luxury Home,5,6,78.59,4.12,14,same day,off-peak,4,0.6,53.83,strict,153.52
100986,Standard Apartment,2,4,68.68,4.1,5,within an hour,peak,1,0.4,44.4,flexible,117.75
100996,Luxury Home,5,7,71.51,4.91,11,within an hour,peak,2,3.4,71.86,moderate,249.67
102848,Luxury Home,5,6,78.31,3.44,14,within an hour,peak,2,2.4,66.31,strict,235.33
100468,Standard Apartment,1,3,94.35,3.87,7,>24 hours,off-peak,1,2.4,24.51,flexible,71.74
101710,Standard Apartment,2,4,56.96,2.41,6,within an hour,peak,3,0.3,39.32,flexible,83.06
101225,Luxury Home,3,3,90.93,4.22,13,same day,peak,3,4.7,73.1,flexible,425.77
102376,Standard Apartment,1,2,40.15,3.19,3,within an hour,peak,2,2.3,27.76,flexible,134.63
102900,Luxury Home,4,5,67.75,3.61,11,within an hour,off-peak,2,0.3,78.01,strict,424.82
103470,Standard Apartment,2,2,77.2,3.61,8,same day,peak,1,4.1,49.93,flexible,179.22
102112,Tiny Studio,1,2,69.0,4.13,9,>24 hours,peak,1,11.9,11.78,strict,153.57
101301,Tiny Studio,1,1,58.73,3.62,4,within an hour,shoulder,1,1.7,8.79,flexible,173.59
103471,Standard Apartment,2,3,58.66,3.5,6,within an hour,off-peak,2,0.4,36.14,strict,139.01
103238,Standard Apartment,1,2,62.15,3.93,5,within an hour,off-peak,1,0.3,44.1,flexible,101.65
103869,Tiny Studio,1,2,71.21,3.54,7,same day,peak,1,0.1,19.21,flexible,98.37
100375,Luxury Home,5,6,71.09,4.83,17,within an hour,off-peak,4,4.4,81.77,flexible,273.13
100937,Tiny Studio,1,1,77.52,4.03,8,within an hour,shoulder,1,3.6,13.65,flexible,95.17
102651,Tiny Studio,1,1,67.47,3.62,3,same day,peak,1,2.6,12.17,moderate,149.81
103522,Luxury Home,5,6,91.26,4.4,14,within an hour,off-peak,3,4.4,73.48,moderate,212.88
100676,Luxury Home,3,5,78.26,3.09,9,within an hour,shoulder,3,21.8,50.05,flexible,179.73
102293,Tiny Studio,1,1,82.9,4.85,7,same day,shoulder,1,1.5,14.3,flexible,134.66
103485,Standard Apartment,1,2,78.13,4.58,7,>24 hours,off-peak,1,3.7,18.95,strict,109.55
103902,Luxury Home,5,5,61.71,3.35,8,>24 hours,shoulder,4,1.4,57.19,flexible,155.15
103445,Luxury Home,5,7,68.66,3.27,13,within an hour,peak,4,1.3,54.14,flexible,222.65
103313,Standard Apartment,2,4,83.72,3.72,11,>24 hours,off-peak,2,5.7,30.12,flexible,69.81
102891,Standard Apartment,2,4,76.96,3.48,9,same day,peak,1,2.6,38.22,moderate,194.54
101047,Standard Apartment,2,3,76.25,3.15,10,within an hour,shoulder,1,0.4,26.48,flexible,92.4
100723,Tiny Studio,1,2,85.59,3.31,7,same day,peak,1,1.6,15.8,flexible,340.59
101724,Luxury Home,4,6,83.13,3.06,11,within an hour,peak,4,4.8,49.32,strict,412.47
100852,Standard Apartment,2,2,64.58,3.64,6,same day,shoulder,1,8.4,28.04,strict,278.69
101760,Standard Apartment,2,2,75.01,4.1,12,same day,shoulder,1,2.9,41.28,flexible,281.69
102339,Standard Apartment,2,4,68.65,4.58,6,same day,shoulder,2,1.5,31.33,flexible,152.71
102484,Luxury Home,4,5,73.94,4.43,9,within an hour,off-peak,4,0.9,66.51,strict,323.63
100953,Tiny Studio,1,1,81.42,3.96,10,same day,peak,1,1.6,16.51,moderate,148.82
103028,Tiny Studio,1,1,79.2,4.12,7,within an hour,shoulder,1,2.5,12.82,moderate,167.36
103818,Standard Apartment,1,1,76.89,4.8,9,>24 hours,off-peak,2,0.0,29.47,flexible,30.0
101719,Standard Apartment,2,3,85.5,4.17,10,same day,off-peak,3,0.9,37.3,strict,106.77
103161,Luxury Home,4,6,67.69,4.09,9,within an hour,shoulder,2,3.3,54.9,flexible,296.45
100873,Standard Apartment,2,3,70.69,3.9,7,within an hour,peak,2,3.4,41.53,flexible,297.63
102977,Standard Apartment,1,1,69.14,3.93,3,same day,shoulder,2,3.2,36.36,strict,73.4
101135,Standard Apartment,1,3,83.14,4.14,4,within an hour,shoulder,1,9.0,46.0,moderate,109.19
103315,Tiny Studio,1,2,67.25,3.79,7,same day,peak,1,2.5,24.41,strict,147.86
103520,Standard Apartment,2,4,65.76,4.56,10,within an hour,shoulder,3,0.9,13.37,moderate,154.55
103566,Standard Apartment,2,2,85.53,3.75,7,same day,peak,1,5.0,39.65,flexible,390.34
100367,Standard Apartment,1,2,62.05,3.81,3,within an hour,off-peak,1,1.5,40.93,flexible,104.94
103178,Luxury Home,3,5,95.65,5.0,15,same day,off-peak,3,0.8,63.94,flexible,237.02
103500,Standard Apartment,2,3,56.29,3.85,8,>24 hours,peak,2,2.4,35.66,strict,226.28
100770,Standard Apartment,1,1,57.91,3.24,5,same day,peak,3,1.0,33.11,strict,143.59
101985,Standard Apartment,1,3,88.58,4.52,5,within an hour,off-peak,3,1.5,24.56,moderate,65.17
101168,Standard Apartment,2,2,78.57,5.0,10,>24 hours,off-peak,3,3.5,45.56,moderate,88.23
100727,Standard Apartment,1,3,76.96,4.21,8,within an hour,off-peak,2,16.5,25.77,flexible,148.2
103790,Standard Apartment,2,2,68.84,4.59,11,same day,peak,1,3.1,47.03,flexible,158.16
103803,Standard Apartment,2,2,73.81,4.0,8,same day,peak,2,1.0,39.38,flexible,105.15
100934,Standard Apartment,2,3,57.1,3.87,4,within an hour,off-peak,3,0.3,37.17,strict,62.56
101077,Tiny Studio,1,1,76.36,3.98,5,within an hour,peak,1,1.3,17.76,flexible,136.78
103904,Luxury Home,5,6,64.24,3.29,13,within an hour,off-peak,2,0.1,54.94,strict,265.76
100841,Luxury Home,4,4,81.21,4.48,13,same day,peak,4,1.9,74.7,strict,463.54
102759,Standard Apartment,1,1,72.39,3.34,3,same day,off-peak,1,3.2,18.04,flexible,112.06
102927,Luxury Home,5,5,63.62,3.6,14,within an hour,peak,5,2.2,63.27,strict,178.4
100089,Luxury Home,5,7,75.38,4.86,14,within an hour,shoulder,3,6.0,49.1,strict,169.27
102520,Standard Apartment,2,3,81.93,4.09,12,same day,shoulder,2,2.0,27.88,moderate,68.23
101345,Standard Apartment,1,3,58.28,3.37,7,within an hour,off-peak,1,1.9,16.59,moderate,173.49
103080,Standard Apartment,1,2,60.92,3.87,3,within an hour,peak,3,1.1,36.18,moderate,61.13
101762,Tiny Studio,1,1,76.62,3.8,7,within an hour,peak,1,5.5,19.79,flexible,140.35
101464,Standard Apartment,1,3,67.74,4.13,8,within an hour,peak,3,7.0,34.15,moderate,196.3
100333,Tiny Studio,1,2,57.09,3.26,3,same day,off-peak,1,11.4,13.76,strict,108.18
101211,Luxury Home,5,5,61.49,4.25,9,same day,shoulder,5,11.9,54.01,flexible,611.1
100031,Standard Apartment,1,2,71.74,4.13,8,within an hour,shoulder,3,11.8,46.9,flexible,69.8
102134,Tiny Studio,1,2,35.2,3.06,5,same day,peak,1,3.7,22.12,moderate,79.13
101993,Standard Apartment,1,1,50.36,3.76,8,within an hour,shoulder,1,2.5,24.84,flexible,89.8
102973,Standard Apartment,2,4,53.92,4.75,6,same day,peak,3,0.6,22.3,strict,149.42
103287,Standard Apartment,1,1,73.6,3.54,3,within an hour,peak,2,4.4,34.94,moderate,89.59
102844,Luxury Home,3,5,77.77,4.47,9,same day,off-peak,3,4.0,55.52,flexible,250.93
103164,Standard Apartment,2,3,86.15,4.65,12,within an hour,peak,2,5.5,27.84,strict,122.28
103646,Standard Apartment,1,2,79.08,4.46,7,within an hour,shoulder,1,1.9,41.74,flexible,130.93
101375,Tiny Studio,1,2,71.12,4.4,6,same day,off-peak,1,6.7,17.88,flexible,190.36
100115,Luxury Home,4,6,64.82,3.86,9,within an hour,off-peak,3,3.8,50.34,strict,158.62
101854,Tiny Studio,1,1,66.24,3.78,6,same day,off-peak,1,0.6,11.82,moderate,147.98
102624,Tiny Studio,1,3,70.28,4.04,7,>24 hours,peak,1,0.7,20.38,strict,57.65
101066,Luxury Home,5,6,71.7,3.49,10,same day,shoulder,2,5.1,55.16,strict,354.47
101637,Standard Apartment,2,3,77.61,4.33,7,within an hour,peak,1,1.7,29.15,flexible,214.93
101122,Tiny Studio,1,1,64.4,3.57,3,within an hour,peak,1,0.9,14.3,moderate,102.53
100741,Tiny Studio,1,3,76.76,5.0,3,same day,shoulder,1,1.6,7.49,strict,151.58
100718,Standard Apartment,1,2,86.52,4.21,8,within an hour,off-peak,1,0.5,38.92,flexible,116.04
100583,Standard Apartment,1,3,68.6,3.31,3,same day,peak,3,6.7,36.21,flexible,150.6
102399,Standard Apartment,1,3,76.43,4.68,9,same day,peak,2,0.2,20.31,flexible,84.16
100490,Standard Apartment,2,2,77.93,3.83,11,same day,shoulder,2,1.3,29.77,moderate,115.16
103159,Luxury Home,4,4,63.55,3.27,9,same day,peak,4,2.4,53.37,flexible,446.88
102539,Standard Apartment,1,2,75.29,4.26,7,within an hour,shoulder,3,6.2,35.6,flexible,65.75
100052,Luxury Home,4,4,71.53,4.67,13,same day,peak,2,4.6,20.82,strict,242.7
100649,Luxury Home,3,5,77.03,4.4,11,same day,peak,4,0.1,74.32,strict,143.36
101704,Standard Apartment,2,2,53.22,3.48,10,within an hour,shoulder,1,5.2,36.45,strict,118.97
103121,Standard Apartment,1,3,70.43,4.07,7,within an hour,off-peak,3,3.0,35.91,flexible,249.57
103135,Standard Apartment,1,2,71.36,4.01,10,same day,shoulder,1,0.4,20.23,moderate,135.09
102127,Standard Apartment,2,4,81.92,5.0,11,same day,off-peak,2,2.9,22.82,moderate,83.11
101456,Standard Apartment,1,1,82.39,4.07,8,within an hour,peak,1,5.1,24.75,flexible,289.71
101323,Luxury Home,4,4,84.35,4.7,16,same day,off-peak,4,2.8,46.41,flexible,127.32
103716,Standard Apartment,2,3,62.99,3.85,7,within an hour,peak,2,21.2,41.91,flexible,234.96
101365,Tiny Studio,1,1,78.88,3.68,7,same day,off-peak,1,2.1,12.95,flexible,79.49
100227,Standard Apartment,1,2,66.58,3.96,5,same day,shoulder,1,3.4,13.79,strict,144.08
102202,Standard Apartment,1,2,92.69,4.57,11,within an hour,peak,3,0.2,44.34,moderate,285.43
100408,Standard Apartment,1,1,58.11,4.45,3,within an hour,peak,2,5.0,25.39,strict,73.6
101398,Tiny Studio,1,3,72.59,3.85,4,same day,shoulder,1,2.9,18.18,flexible,103.42
102950,Luxury Home,5,6,70.02,3.63,9,same day,peak,2,2.5,69.71,flexible,486.5
103273,Standard Apartment,1,3,49.1,3.29,3,within an hour,off-peak,1,3.7,41.71,strict,122.19
100325,Standard Apartment,1,1,62.58,3.81,3,same day,peak,2,2.5,20.87,flexible,97.71
100092,Standard Apartment,2,4,64.93,3.75,8,within an hour,peak,1,4.4,32.68,flexible,163.67
101860,Luxury Home,5,7,75.34,4.51,13,within an hour,peak,5,2.6,62.71,flexible,251.74
100365,Standard Apartment,1,3,74.69,4.59,7,same day,peak,2,2.2,30.42,flexible,129.13
101865,Luxury Home,3,5,83.69,4.07,12,within an hour,shoulder,5,0.4,103.36,strict,459.88
103268,Standard Apartment,1,1,78.46,4.82,10,same day,shoulder,3,1.9,31.66,moderate,87.78
102451,Standard Apartment,2,2,64.62,4.2,8,>24 hours,off-peak,1,2.3,41.02,strict,183.77
101747,Luxury Home,4,6,62.47,3.7,8,>24 hours,peak,2,2.9,42.67,strict,465.28
100094,Tiny Studio,1,1,76.49,3.41,10,within an hour,off-peak,1,1.8,14.3,moderate,103.87
100397,Luxury Home,5,5,60.45,3.71,9,same day,peak,5,0.5,53.68,moderate,240.6
103227,Tiny Studio,1,2,95.02,4.37,10,>24 hours,off-peak,1,0.5,13.53,strict,88.46
102924,Standard Apartment,1,1,86.86,4.63,7,within an hour,peak,1,3.8,32.75,strict,192.68
100154,Luxury Home,5,7,68.26,4.18,10,within an hour,off-peak,5,3.2,44.71,flexible,165.34
102468,Luxury Home,3,3,46.58,4.15,4,>24 hours,shoulder,4,0.9,44.13,flexible,222.04
101954,Tiny Studio,1,1,89.47,3.88,10,within an hour,peak,1,1.8,10.04,strict,113.31
101110,Luxury Home,5,5,72.95,5.0,13,>24 hours,peak,2,1.1,71.33,flexible,770.44
100851,Luxury Home,3,3,81.1,4.82,9,same day,shoulder,4,0.6,62.68,moderate,140.36
103552,Standard Apartment,1,2,54.2,3.88,4,within an hour,peak,2,1.2,52.01,moderate,182.69
103741,Standard Apartment,1,3,64.33,4.78,8,within an hour,shoulder,1,0.9,21.87,flexible,119.64
101496,Standard Apartment,1,3,67.86,4.16,5,within an hour,shoulder,3,0.3,33.67,flexible,217.58
103221,Luxury Home,4,4,61.73,4.53,9,within an hour,off-peak,2,2.1,54.71,strict,299.82
102883,Luxury Home,3,3,59.92,3.95,8,same day,off-peak,5,1.8,47.08,flexible,292.86
102551,Luxury Home,5,6,71.7,4.61,16,within an hour,peak,5,3.8,47.41,moderate,293.65
100477,Luxury Home,5,5,49.48,4.26,9,within an hour,peak,3,2.9,46.66,flexible,163.85
101925,Standard Apartment,1,2,63.01,4.49,9,within an hour,peak,1,1.3,38.36,strict,505.35
103568,Standard Apartment,2,4,76.91,3.28,6,same day,off-peak,3,2.1,17.43,flexible,92.57
100394,Luxury Home,5,7,77.57,3.95,13,within an hour,off-peak,3,2.3,53.6,flexible,89.22
101769,Standard Apartment,2,3,72.26,4.8,6,same day,off-peak,1,7.5,27.95,flexible,112.91
101444,Standard Apartment,2,4,55.31,3.91,3,same day,off-peak,2,12.0,26.53,flexible,104.59
102770,Tiny Studio,1,1,60.8,3.52,3,within an hour,off-peak,1,5.1,16.0,moderate,116.71
103372,Tiny Studio,1,1,88.8,4.64,9,within an hour,off-peak,1,2.5,22.1,flexible,94.08
101439,Tiny Studio,1,2,73.67,3.55,9,>24 hours,peak,1,7.9,16.21,moderate,235.6
100577,Luxury Home,5,7,68.39,4.17,9,same day,off-peak,2,0.6,46.91,flexible,186.29
102429,Luxury Home,3,5,81.68,4.65,13,within an hour,off-peak,2,3.6,70.08,flexible,90.55
102471,Standard Apartment,2,3,72.29,4.08,5,same day,peak,1,1.9,20.16,flexible,229.44
101251,Luxury Home,3,4,74.42,4.26,13,within an hour,peak,5,0.5,60.43,flexible,159.9
102914,Standard Apartment,2,4,68.85,4.14,10,within an hour,peak,1,0.2,21.26,moderate,213.32
103286,Standard Apartment,2,3,90.75,4.48,14,same day,off-peak,2,2.0,29.75,flexible,189.83
101942,Tiny Studio,1,1,79.13,4.36,12,within an hour,shoulder,1,0.8,20.09,flexible,65.09
103849,Tiny Studio,1,3,70.48,4.82,5,>24 hours,peak,1,0.9,4.52,flexible,162.04
101631,Standard Apartment,1,2,83.52,3.5,8,same day,off-peak,1,1.2,7.46,moderate,114.67
101006,Standard Apartment,1,2,81.51,3.41,7,same day,peak,2,3.8,46.89,strict,150.44
101228,Standard Apartment,2,3,95.36,4.8,10,within an hour,off-peak,1,0.5,26.98,moderate,221.54
101235,Luxury Home,5,7,62.43,3.1,9,within an hour,off-peak,3,3.8,86.7,flexible,250.56
100327,Standard Apartment,2,2,76.54,3.2,9,within an hour,off-peak,3,4.6,48.42,flexible,240.63
103863,Luxury Home,4,4,72.57,4.82,13,within an hour,peak,2,2.7,49.51,flexible,233.48
100668,Standard Apartment,2,4,54.37,4.1,6,within an hour,off-peak,3,0.9,27.03,flexible,161.6
101533,Standard Apartment,2,3,60.96,2.99,6,same day,peak,1,0.2,23.83,flexible,247.5
101612,Standard Apartment,1,3,42.83,2.49,4,within an hour,shoulder,3,1.6,27.36,flexible,98.71
100463,Standard Apartment,2,4,66.11,3.31,5,>24 hours,shoulder,3,5.6,34.87,flexible,282.63
100993,Standard Apartment,1,2,77.23,3.87,10,>24 hours,shoulder,1,0.3,35.18,flexible,83.65
103402,Tiny Studio,1,3,87.67,5.0,9,same day,off-peak,1,4.1,16.17,flexible,81.69
103364,Luxury Home,4,4,75.02,3.81,7,same day,shoulder,5,1.9,52.43,flexible,375.6
100203,Standard Apartment,2,4,83.6,4.9,10,within an hour,off-peak,2,6.9,40.28,flexible,189.86
100814,Standard Apartment,2,3,57.21,3.95,6,within an hour,peak,3,1.3,24.72,strict,223.41
102594,Standard Apartment,2,4,55.83,4.15,4,>24 hours,peak,3,3.7,29.42,strict,178.7
100719,Tiny Studio,1,1,68.54,3.67,3,same day,shoulder,1,4.0,20.62,moderate,35.81
101455,Luxury Home,5,7,71.73,4.11,13,within an hour,peak,5,0.7,54.26,strict,298.84
100432,Standard Apartment,2,4,73.24,3.88,8,same day,off-peak,2,0.5,43.23,moderate,122.02
100023,Standard Apartment,1,3,48.44,3.65,3,>24 hours,off-peak,3,0.3,33.42,flexible,109.83
101697,Tiny Studio,1,3,63.12,4.58,7,within an hour,shoulder,1,3.6,21.73,flexible,74.79
101171,Luxury Home,3,4,63.82,4.7,6,within an hour,off-peak,5,2.4,49.19,flexible,193.07
102563,Standard Apartment,2,2,71.27,4.01,5,>24 hours,shoulder,2,0.3,37.01,flexible,178.86
102580,Standard Apartment,1,1,73.19,4.18,8,within an hour,peak,1,1.1,43.67,flexible,189.15
103724,Luxury Home,3,3,62.21,4.15,7,within an hour,shoulder,3,0.5,43.38,flexible,222.07
102601,Standard Apartment,1,3,67.14,4.15,8,within an hour,shoulder,2,0.3,18.44,flexible,75.79
100962,Standard Apartment,2,2,60.26,4.54,4,same day,off-peak,2,1.1,35.09,moderate,98.12
101581,Standard Apartment,2,3,54.66,3.93,7,same day,peak,1,0.3,30.17,moderate,207.81
101430,Tiny Studio,1,3,76.04,4.09,10,within an hour,shoulder,1,0.9,24.75,flexible,39.86
102218,Standard Apartment,1,3,61.62,4.39,3,within an hour,peak,2,2.4,28.99,moderate,234.12
102420,Standard Apartment,1,1,74.49,4.3,9,within an hour,peak,1,2.5,25.54,flexible,109.2
103683,Standard Apartment,2,4,67.26,4.11,9,within an hour,shoulder,2,0.6,42.83,flexible,173.47
100462,Luxury Home,3,5,67.18,3.73,8,within an hour,peak,2,0.6,57.01,moderate,425.99
102408,Luxury Home,3,3,71.46,4.43,8,within an hour,off-peak,4,5.8,66.9,strict,104.15
101890,Standard Apartment,1,2,56.0,3.26,3,within an hour,shoulder,2,0.5,14.56,strict,142.99
102644,Standard Apartment,1,2,61.77,3.6,3,>24 hours,peak,1,0.1,41.28,flexible,144.23
103115,Luxury Home,5,5,66.18,2.32,10,within an hour,shoulder,5,0.8,69.62,flexible,116.29
100206,Standard Apartment,1,2,88.75,4.28,4,within an hour,peak,2,2.6,18.22,flexible,333.06
102504,Standard Apartment,2,3,69.88,4.48,6,within an hour,off-peak,1,0.0,41.59,moderate,76.88
102966,Luxury Home,3,4,65.55,3.81,6,same day,peak,3,12.6,57.0,flexible,422.91
103196,Standard Apartment,2,4,78.33,3.6,6,within an hour,peak,3,0.8,48.18,moderate,121.11
102092,Luxury Home,4,6,64.37,4.68,11,same day,shoulder,3,0.8,73.32,moderate,118.75
101307,Tiny Studio,1,3,65.31,4.0,3,same day,off-peak,1,4.0,4.08,strict,38.15
101700,Tiny Studio,1,2,68.12,5.0,10,>24 hours,off-peak,1,0.9,19.42,moderate,53.23
100782,Standard Apartment,1,3,76.09,4.66,9,same day,peak,2,1.5,40.51,strict,108.06
103649,Luxury Home,5,6,67.53,3.93,14,within an hour,peak,4,2.4,0.58,moderate,463.05
103206,Standard Apartment,2,2,62.42,4.74,5,within an hour,shoulder,1,0.1,27.41,flexible,336.12
100072,Tiny Studio,1,2,76.05,3.73,6,same day,off-peak,1,5.4,13.9,flexible,155.45
101170,Standard Apartment,2,4,47.56,2.76,5,within an hour,peak,1,2.2,40.87,flexible,152.85
102641,Luxury Home,3,4,54.34,4.35,6,within an hour,shoulder,2,1.1,49.62,strict,177.34
103009,Standard Apartment,2,4,81.91,4.71,9,>24 hours,peak,1,1.5,32.65,moderate,191.63
101400,Tiny Studio,1,3,79.65,5.0,10,same day,peak,1,0.2,29.23,moderate,100.34
103499,Standard Apartment,1,1,67.06,4.37,5,same day,shoulder,3,3.8,9.71,strict,121.28
100464,Standard Apartment,1,1,77.56,4.99,5,same day,peak,2,2.3,30.96,moderate,194.07
102158,Standard Apartment,1,3,72.52,3.84,3,same day,peak,3,7.4,31.29,strict,101.65
100298,Standard Apartment,2,3,101.94,4.83,12,same day,peak,3,1.9,5.24,flexible,102.88
101653,Luxury Home,4,4,77.84,4.24,8,within an hour,shoulder,5,5.3,65.78,strict,247.34
101090,Standard Apartment,2,2,62.5,3.87,6,>24 hours,peak,1,0.6,38.67,strict,244.37
100977,Luxury Home,5,7,59.91,2.93,13,within an hour,shoulder,5,0.2,55.3,strict,163.01
101039,Standard Apartment,1,2,55.04,3.6,3,same day,off-peak,3,8.9,31.96,moderate,54.08
103054,Luxury Home,3,3,71.19,4.46,10,within an hour,peak,2,0.9,87.9,flexible,201.48
102719,Standard Apartment,1,1,63.45,3.43,7,within an hour,shoulder,2,5.4,42.45,flexible,143.46
103029,Luxury Home,3,4,59.66,3.12,3,same day,off-peak,3,0.9,52.52,flexible,118.89
101748,Standard Apartment,2,2,67.4,3.74,10,within an hour,peak,3,0.5,41.15,flexible,344.53
100687,Standard Apartment,2,3,63.47,4.07,5,same day,peak,2,4.0,6.53,flexible,123.5
101091,Luxury Home,5,7,91.9,3.97,18,same day,peak,2,4.5,33.52,moderate,267.41
101011,Luxury Home,4,4,81.3,5.0,13,same day,shoulder,5,5.6,34.9,moderate,253.51
100613,Luxury Home,4,6,71.7,3.35,10,within an hour,shoulder,4,6.0,71.42,flexible,374.78
102509,Tiny Studio,1,2,94.51,4.16,3,within an hour,peak,1,2.0,19.28,flexible,176.77
100736,Standard Apartment,2,4,74.69,4.59,5,same day,off-peak,1,1.5,26.63,flexible,41.98
103325,Standard Apartment,1,3,57.16,4.23,6,within an hour,off-peak,2,4.2,17.48,flexible,119.01
101630,Luxury Home,4,6,75.92,4.9,17,within an hour,peak,5,2.5,46.81,moderate,502.43
103510,Standard Apartment,2,3,74.18,3.82,6,within an hour,off-peak,3,10.1,34.58,flexible,205.3
100966,Tiny Studio,1,2,62.75,3.44,4,same day,peak,1,1.4,18.72,flexible,202.09
100864,Tiny Studio,1,2,72.89,3.51,5,same day,shoulder,1,0.1,10.16,moderate,272.89
100238,Standard Apartment,1,2,54.99,3.58,5,within an hour,peak,3,2.7,11.45,strict,144.81
100387,Luxury Home,5,6,59.82,3.78,9,same day,shoulder,3,1.3,78.82,flexible,201.59
101240,Luxury Home,5,5,84.94,3.85,13,same day,peak,2,1.3,85.38,strict,238.16
102796,Luxury Home,4,4,92.14,3.7,16,same day,shoulder,2,2.5,68.74,strict,155.32
102415,Luxury Home,5,5,58.09,4.17,8,within an hour,peak,3,7.6,46.03,moderate,208.77
102833,Luxury Home,4,6,74.97,4.08,12,same day,off-peak,5,0.9,60.79,flexible,165.27
100988,Luxury Home,3,5,61.19,4.18,9,within an hour,peak,2,1.4,53.64,flexible,159.4
100466,Standard Apartment,2,3,69.06,3.7,5,same day,peak,1,6.7,13.8,strict,195.09
100166,Tiny Studio,1,2,66.99,4.09,4,same day,peak,1,6.8,14.14,moderate,126.54
100872,Standard Apartment,2,2,59.72,4.9,5,same day,peak,1,0.8,30.56,moderate,162.33
102015,Tiny Studio,1,2,83.2,3.44,7,within an hour,off-peak,1,3.7,13.69,strict,77.55
101639,Standard Apartment,2,4,54.14,3.36,7,same day,off-peak,3,1.6,22.78,flexible,131.81
101236,Luxury Home,5,6,71.54,3.63,12,within an hour,off-peak,3,8.2,58.09,flexible,173.19
101252,Standard Apartment,1,1,65.64,5.0,7,within an hour,off-peak,3,4.0,26.44,moderate,216.02
103090,Luxury Home,3,4,69.53,3.92,3,same day,peak,4,2.0,49.96,flexible,114.29
102681,Standard Apartment,1,3,51.18,4.17,6,same day,peak,1,5.1,28.72,flexible,90.43
100979,Standard Apartment,1,1,70.58,2.51,7,within an hour,shoulder,1,18.5,22.69,flexible,135.36
103466,Tiny Studio,1,2,82.58,4.41,6,within an hour,off-peak,1,1.8,21.19,strict,51.42
100640,Luxury Home,5,7,76.35,3.97,12,within an hour,shoulder,4,1.4,72.03,moderate,472.19
102490,Luxury Home,5,5,58.67,4.4,10,same day,peak,2,2.8,48.4,flexible,490.47
102968,Tiny Studio,1,1,74.57,4.36,4,same day,peak,1,3.4,20.56,flexible,271.82
102506,Luxury Home,4,6,79.16,4.02,10,same day,peak,4,3.7,78.17,flexible,547.49
